VILLE_VILL,STATUT_ECO,CYCLE,NOM_ECOLE,NB_ELEVES,NB_FILLES,NB_SALLES_,NB_INSTIT,NB_MAITRE_,TYPE_CONST,LATRINES_S,lon,lat,REGION_NOM,PREF_NOM,SPREF_NOM,COM_NOM
Karama,Public,Complet,Ecole_Gbamaleu,420.000000,178.000000,3.000000,1.000000,2.000000,Dur,Oui,21.27300000000,5.01609000000,Haut_Oubangui,Basse_Kotto,Alindao,Guiligui
Bourou,Prive,Complet,Ecole_ST_Antoine_de_PADOU,313.000000,106.000000,4.000000,0.000000,3.000000,Traditionnel,Non,21.32600000000,4.91852000000,Haut_Oubangui,Basse_Kotto,Alindao,Guiligui
Yoroto,Public,Complet,Ecole_Yoroto,248.000000,105.000000,3.000000,0.000000,3.000000,Bois,Oui,21.85220000000,4.31103000000,Haut_Oubangui,Basse_Kotto,Sat̩ma,Kotto_Oubangui
Mbarekangue,Public,Complet,Ecole_Mbarekanguu,153.000000,55.000000,3.000000,1.000000,2.000000,Dur,Oui,21.84290000000,4.26461000000,Haut_Oubangui,Basse_Kotto,Sat̩ma,Kotto_Oubangui
Kembu,Public,Complet,Ecole_mixte_centre_2,662.000000,197.000000,6.000000,4.000000,2.000000,Dur,Non,21.87460000000,4.61124000000,Haut_Oubangui,Basse_Kotto,Kemb̩,Kemb̩
Kembu,Public,Complet,Ecole_centre_fille_de_Kumbu,161.000000,161.000000,6.000000,3.000000,0.000000,Dur,Oui,21.87300000000,4.61158000000,Haut_Oubangui,Basse_Kotto,Kemb̩,Kemb̩
Kembu,Public,Complet,Ecole_mixte_centre_Kumbu,617.000000,271.000000,7.000000,4.000000,2.000000,Dur,Oui,21.88580000000,4.61458000000,Haut_Oubangui,Basse_Kotto,Kemb̩,Kemb̩
Kembu,Public,Complet,Ecole_Koropo,224.000000,95.000000,3.000000,0.000000,3.000000,Traditionnel,Non,21.89790000000,4.61204000000,Haut_Oubangui,Basse_Kotto,Kemb̩,Kemb̩
Mbindo,Public,Complet,Ecole_Mbindo,263.000000,150.000000,4.000000,1.000000,2.000000,Dur,Non,21.81850000000,4.28211000000,Haut_Oubangui,Basse_Kotto,Sat̩ma,Kotto_Oubangui
Atta_Boudou,Public,Incomplet,Ecole_Atta_Boudou,88.000000,24.000000,1.000000,0.000000,1.000000,Traditionnel,Non,21.66710000000,4.59413000000,Haut_Oubangui,Basse_Kotto,Kemb̩,Mboui
Kouakoua,Public,Incomplet,Ecole_Kouakoua,126.000000,44.000000,1.000000,0.000000,1.000000,Traditionnel,Non,21.63690000000,4.53029000000,Haut_Oubangui,Basse_Kotto,Kemb̩,Mboui
Ngbadrou_Kratcha,Public,Incomplet,Ecole_Ngbadrou_Kratcha,120.000000,30.000000,1.000000,0.000000,1.000000,Traditionnel,Non,21.61130000000,4.60304000000,Haut_Oubangui,Basse_Kotto,Kemb̩,Mboui
Tcheyssou,Public,Complet,Ecole_Tcheyssou,152.000000,58.000000,3.000000,1.000000,1.000000,Bois,Non,21.54060000000,4.59847000000,Haut_Oubangui,Basse_Kotto,Kemb̩,Mboui
Bourouma,Public,Incomplet,Ecole_mixte_de_Bourouma,289.000000,102.000000,2.000000,0.000000,1.000000,Traditionnel,Non,21.42500000000,4.53226000000,Haut_Oubangui,Basse_Kotto,Kemb̩,Mboui
Gragbadja,Public,Incomplet,Ecole_mixte_de_Ngalima,258.000000,18.000000,2.000000,0.000000,1.000000,Traditionnel,Non,20.76510000000,4.53390000000,Haut_Oubangui,Basse_Kotto,Zangba,Ouamb̩
Legba_1,Public,Complet,Ecole_mixte_Nganza,493.000000,183.000000,3.000000,1.000000,2.000000,Dur,Non,20.89270000000,4.51107000000,Haut_Oubangui,Basse_Kotto,Zangba,Ouamb̩
Wanimbala,Public,Incomplet,Ecole_mixte_de_Wanimbala,60.000000,8.000000,1.000000,0.000000,1.000000,Hangar_en_paille,Non,20.62330000000,4.54343000000,Haut_Oubangui,Basse_Kotto,Zangba,Yabongo
Ndimbi,Public,Complet,Ecole_mixte_(A/B)_de_Dimbi,1374.000000,539.000000,11.000000,8.000000,4.000000,Dur,Oui,21.72460000000,4.62449000000,Haut_Oubangui,Basse_Kotto,Kemb̩,Kemb̩
Ngaba,Public,Incomplet,Ecole_Ngaba,191.000000,71.000000,2.000000,0.000000,2.000000,Traditionnel,Non,21.68580000000,4.39628000000,Haut_Oubangui,Basse_Kotto,Kemb̩,Mboui
Satema,Public,Complet,Ecole_mixte_1_de_Satuma,496.000000,152.000000,3.000000,1.000000,3.000000,Dur,Oui,21.66900000000,4.32698000000,Haut_Oubangui,Basse_Kotto,Sat̩ma,Kotto_Oubangui
Yanbgassi,Public,Complet,Ecole_mixte_de_Yangbassi,630.000000,320.000000,3.000000,1.000000,2.000000,Dur,Non,21.68750000000,4.46139000000,Haut_Oubangui,Basse_Kotto,Kemb̩,Mboui
Satema,Public,Complet,Ecole_sous_prufectorale_B,222.000000,102.000000,3.000000,0.000000,4.000000,Dur,Non,21.68600000000,4.31036000000,Haut_Oubangui,Basse_Kotto,Sat̩ma,Kotto_Oubangui
Remandji,,Incomplet,,0.000000,0.000000,0.000000,0.000000,0.000000,Hangar_en_paille,Non,22.07370000000,5.81336000000,Fertit,Haute_Kotto,Bria,Daho_Mboutou
Bria,Public,Incomplet,Ecole_Katukondji,197.000000,91.000000,2.000000,3.000000,1.000000,Traditionnel,Non,21.98630000000,6.52633000000,Fertit,Haute_Kotto,Bria,Samba_Boungou
Bria,Prive,Complet,Ecole_Mbala,0.000000,75.000000,0.000000,0.000000,0.000000,Semi_dur,Non,21.99910000000,6.53214000000,Fertit,Haute_Kotto,Bria,Samba_Boungou
Bria,Prive,Complet,Ecole_Saint_Louis,305.000000,185.000000,6.000000,7.000000,0.000000,Dur,6,21.98870000000,6.54178000000,Fertit,Haute_Kotto,Bria,Samba_Boungou
Bria,Public,Complet,Ecole_Dounia_A_et_B,1254.000000,623.000000,6.000000,2.000000,2.000000,Composite,3,21.97690000000,6.54206000000,Fertit,Haute_Kotto,Bria,Samba_Boungou
Bria,Public,Complet,Ecole_Barangbaku_A/B,468.000000,218.000000,6.000000,5.000000,4.000000,Dur,Non,21.98510000000,6.55439000000,Fertit,Haute_Kotto,Bria,Samba_Boungou
Dangbatro,Public,Complet,Ecole_Nguermendu,167.000000,64.000000,3.000000,1.000000,2.000000,Traditionnel,Non,22.00120000000,6.60100000000,Fertit,Haute_Kotto,Bria,Samba_Boungou
Boungou_1,Public,Incomplet,Ecole_Boungou_1,0.000000,0.000000,5.000000,0.000000,1.000000,Traditionnel,Non,21.98250000000,6.76847000000,Fertit,Haute_Kotto,Bria,Samba_Boungou
Mouka,Public,Incomplet,Ecole_Mouka,0.000000,0.000000,3.000000,0.000000,1.000000,Dur,Non,21.88650000000,7.29054000000,Fertit,Haute_Kotto,Bria,Samba_Boungou
Gbali,Public,Incomplet,Ecole_Gbali,0.000000,0.000000,1.000000,0.000000,1.000000,Traditionnel,Non,22.21900000000,7.60982000000,Fertit,Haute_Kotto,Ouadda,Ouadda
Ouadda,Public,Complet,Ecole_Sous_Prufectorale_de_Ouadda,534.000000,179.000000,3.000000,1.000000,3.000000,Dur,Non,22.39780000000,8.06693000000,Fertit,Haute_Kotto,Ouadda,Ouadda
Ngoubi,Public,Complet,Ecole_mixte_Mgoga,176.000000,77.000000,3.000000,1.000000,2.000000,Dur,Non,21.85380000000,6.52630000000,Fertit,Haute_Kotto,Bria,Samba_Boungou
Bria,Public,Complet,Ecole_Piango_A/B,1514.000000,641.000000,7.000000,12.000000,4.000000,Dur,3,21.99530000000,6.53635000000,Fertit,Haute_Kotto,Bria,Samba_Boungou
Bria,Public,Complet,Ecole_Ydjama_A/B,1629.000000,772.000000,18.000000,19.000000,3.000000,Dur,Non,21.99640000000,6.53540000000,Fertit,Haute_Kotto,Bria,Samba_Boungou
Bria,Public,Complet,Ecole_Pendu,334.000000,0.000000,3.000000,2.000000,1.000000,Composite,Non,21.99130000000,6.51886000000,Fertit,Haute_Kotto,Bria,Samba_Boungou
Bria,Public,Complet,Ecole_mixte_de_Piya,366.000000,76.000000,3.000000,1.000000,2.000000,Traditionnel,Non,21.97730000000,6.53178000000,Fertit,Haute_Kotto,Bria,Samba_Boungou
Passoro,Public,Complet,Ecole_mixte_de_Yambulu,270.000000,110.000000,2.000000,2.000000,1.000000,Traditionnel,Non,22.03260000000,6.52352000000,Fertit,Haute_Kotto,Bria,Samba_Boungou
,Public,Incomplet,Ecole_Issamazanguu,141.000000,60.000000,2.000000,0.000000,2.000000,Bois,Non,22.14300000000,6.52010000000,Fertit,Haute_Kotto,Bria,Daba_Nydou
,Public,Complet,Ecole_mixte_de_Ado,223.000000,111.000000,5.000000,1.000000,0.000000,Composite,Non,22.19390000000,6.50893000000,Fertit,Haute_Kotto,Bria,Daba_Nydou
Ndokora_2,Public,Incomplet,Iramou,48.000000,37.000000,1.000000,0.000000,1.000000,Traditionnel,Non,22.23600000000,6.48008000000,Fertit,Haute_Kotto,Bria,Daba_Nydou
Ngbengbe,Public,Complet,Ngbengbe,179.000000,0.000000,2.000000,0.000000,1.000000,Traditionnel,Non,22.37800000000,6.38102000000,Fertit,Haute_Kotto,Bria,Daba_Nydou
Daba,Public,Incomplet,Daba,67.000000,32.000000,3.000000,0.000000,1.000000,Traditionnel,Non,22.41890000000,6.36503000000,Fertit,Haute_Kotto,Bria,Daba_Nydou
Ngoukoundou,Public,Incomplet,Ngoukoundou,103.000000,43.000000,1.000000,0.000000,1.000000,Traditionnel,Non,22.50910000000,6.39794000000,Fertit,Haute_Kotto,Bria,Daba_Nydou
Awalawa,Public,Complet,Awalawa,150.000000,62.000000,1.000000,0.000000,1.000000,Traditionnel,Non,22.57330000000,6.42080000000,Fertit,Haute_Kotto,Yalinga,Yalinga
Mbini,Public,Incomplet,Mbini,63.000000,24.000000,2.000000,0.000000,1.000000,Dur,Non,22.66690000000,6.46539000000,Fertit,Haute_Kotto,Yalinga,Yalinga
Ngoulia,Public,Complet,Ngoulia,136.000000,53.000000,2.000000,0.000000,2.000000,Traditionnel,Oui,22.76060000000,6.47166000000,Fertit,Haute_Kotto,Yalinga,Yalinga
Yalinga,Public,Complet,Yalinga,99.000000,33.000000,3.000000,0.000000,2.000000,Dur,Non,23.25370000000,6.51186000000,Fertit,Haute_Kotto,Yalinga,Yalinga
Kolaga,Public,Complet,Kolaga,0.000000,0.000000,3.000000,0.000000,0.000000,Traditionnel,Non,21.99680000000,6.44075000000,Fertit,Haute_Kotto,Bria,Daba_Nydou
Ngafio,Public,Incomplet,Ecole_Ngafio,51.000000,23.000000,2.000000,0.000000,1.000000,Traditionnel,Non,21.99850000000,6.33556000000,Fertit,Haute_Kotto,Bria,Daba_Nydou
Kolongo,Public,Complet,Ecole_Potomo,105.000000,45.000000,2.000000,0.000000,2.000000,Traditionnel,Non,21.98390000000,6.23632000000,Fertit,Haute_Kotto,Bria,Daho_Mboutou
Balenguere,Public,Complet,EcoleBalenguere,207.000000,82.000000,3.000000,0.000000,2.000000,Traditionnel,Non,22.00410000000,6.17725000000,Fertit,Haute_Kotto,Bria,Daho_Mboutou
Makili,Public,Complet,Ecole_Makili,65.000000,28.000000,2.000000,0.000000,3.000000,Traditionnel,Non,22.05390000000,6.04322000000,Fertit,Haute_Kotto,Bria,Daho_Mboutou
Irabanda,Public,Incomplet,Ecole_Irabanda,68.000000,36.000000,2.000000,0.000000,2.000000,Bois,Non,22.07090000000,5.94892000000,Fertit,Haute_Kotto,Bria,Daho_Mboutou
Kouzoundji,Public,Complet,Ecole_Kouzoundji,140.000000,47.000000,2.000000,0.000000,3.000000,Traditionnel,Non,22.07080000000,5.86517000000,Fertit,Haute_Kotto,Bria,Daho_Mboutou
Gounouman,Public,Complet,Ecole_Mbetti,286.000000,119.000000,2.000000,1.000000,2.000000,Bois,Non,22.03530000000,5.69872000000,Fertit,Haute_Kotto,Bria,Daho_Mboutou
Ngarangba,Public,Incomplet,Ecole_Ngarangba,178.000000,93.000000,2.000000,0.000000,2.000000,Traditionnel,Non,22.02900000000,5.65401000000,Fertit,Haute_Kotto,Bria,Daho_Mboutou
Lendje,Public,Complet,Ecole_Lendje,134.000000,45.000000,2.000000,0.000000,1.000000,Traditionnel,Non,22.01400000000,5.59552000000,Fertit,Haute_Kotto,Bria,Daho_Mboutou
Bria,Public,Complet,Ecole_Dandoulou,494.000000,224.000000,3.000000,5.000000,0.000000,Dur,Oui,22.00730000000,6.52462000000,Fertit,Haute_Kotto,Bria,Samba_Boungou
Kadiema,Public,Incomplet,Ecole_Kadiema,0.000000,0.000000,2.000000,0.000000,0.000000,Semi_dur,Non,26.18750000000,5.25972200000,Haut_Oubangui,Haut_Mbomou,Obo,Obo
Kpabou,Public,Incomplet,Ecole_mixte_Kpabou,37.000000,14.000000,2.000000,0.000000,2.000000,Semi_dur,Non,25.84410000000,5.33484000000,Haut_Oubangui,Haut_Mbomou,Obo,Mboki
Obo,Public,Incomplet,Ecole_d'urgence_de_Ligoua,43.000000,18.000000,2.000000,0.000000,2.000000,Bache,Non,26.49388889000,5.38333300000,Haut_Oubangui,Haut_Mbomou,Obo,Obo
Obo,Public,Incomplet,Ecole_d'urgence_de_Gbassimbara,66.000000,25.000000,4.000000,0.000000,4.000000,Bache,Non,26.49555556000,5.38527800000,Haut_Oubangui,Haut_Mbomou,Obo,Obo
Guinekoumba_1,Public,Incomplet,Ecole_mixte_Guinekoumba,97.000000,47.000000,3.000000,0.000000,1.000000,Hangar_en_paille,Non,24.61138889000,5.09472200000,Haut_Oubangui,Haut_Mbomou,Z̩mio,Z̩mio
Ketiessa,Public,Incomplet,Ecole_mixte_Ketiessa,88.000000,42.000000,2.000000,0.000000,2.000000,Bois,Non,25.14638900000,5.03083300000,Haut_Oubangui,Haut_Mbomou,Z̩mio,Z̩mio
Mboki,,,Ecole_d'urgence_site_Axe_Zumio,0.000000,0.000000,4.000000,0.000000,0.000000,Bache,Non,26.94750000000,5.31666700000,Haut_Oubangui,Haut_Mbomou,Bambouti,Lili
Koumboli,Public,Complet,Ecole_mixte_Koumboli,437.000000,197.000000,7.000000,3.000000,4.000000,Dur,Oui,25.13416667000,5.03055600000,Haut_Oubangui,Haut_Mbomou,Z̩mio,Z̩mio
Mboki,Public,Complet,Ecole_mixte_expurimentale,404.000000,175.000000,9.000000,1.000000,4.000000,Dur,Oui,26.95666667000,5.31944400000,Haut_Oubangui,Haut_Mbomou,Bambouti,Lili
Obo,Public,Complet,Ecole_Prufectorale_centre_1,400.000000,166.000000,8.000000,5.000000,2.000000,Dur,Oui,26.49194444000,5.39777800000,Haut_Oubangui,Haut_Mbomou,Obo,Obo
Zemio,Public,Complet,Ecole_des_rufugius_congolais,381.000000,189.000000,12.000000,2.000000,3.000000,Bache,Oui,25.12305556000,5.02000000000,Haut_Oubangui,Haut_Mbomou,Z̩mio,Z̩mio
Obo,Public,Incomplet,Ecole_Koubou,119.000000,56.000000,4.000000,1.000000,3.000000,Bache,Oui,26.49388889000,5.38555600000,Haut_Oubangui,Haut_Mbomou,Obo,Obo
Zemio,Public,Complet,Ecole_sous_prufectorale,334.000000,153.000000,6.000000,3.000000,2.000000,Dur,Non,25.12777778000,5.02416700000,Haut_Oubangui,Haut_Mbomou,Z̩mio,Z̩mio
Zemio,Public,Incomplet,Ecole_des_peulhs_Site_D,44.000000,20.000000,1.000000,0.000000,1.000000,Bache,Non,25.12583333000,5.01972200000,Haut_Oubangui,Haut_Mbomou,Z̩mio,Z̩mio
Obo,Public,Complet,Ecole_catholique_St_Charles_Louanga,340.000000,120.000000,7.000000,1.000000,4.000000,Dur,Oui,26.49722222000,5.38888900000,Haut_Oubangui,Haut_Mbomou,Obo,Obo
Mboki,Public,Complet,Ecole_Okapi,367.000000,127.000000,4.000000,0.000000,8.000000,Bache,Non,25.95916667000,5.32111100000,Haut_Oubangui,Haut_Mbomou,Obo,Mboki
Obo,Public,Incomplet,Ecole_d'urgence_Gouburu,168.000000,71.000000,4.000000,0.000000,5.000000,Bache,Non,26.49027778000,5.39250000000,Haut_Oubangui,Haut_Mbomou,Obo,Obo
Zemio,Public,Complet,Ecole_catholique_associue,518.000000,257.000000,6.000000,0.000000,11.000000,Dur,Non,25.12361111000,5.02916700000,Haut_Oubangui,Haut_Mbomou,Z̩mio,Z̩mio
Morouba,Public,Complet,Ele_mixre_de_Kene,326.000000,173.000000,9.000000,5.000000,1.000000,Dur,Oui,19.13280000000,5.81438000000,Kagas,K̩mo,Sibut,Ngoumbele
Amou,Public,Complet,Ele_mixte_de_Gara_Amou,297.000000,146.000000,3.000000,5.000000,0.000000,Dur,Oui,19.28810000000,5.69264000000,Kagas,K̩mo,Sibut,Ngoumbele
Bokengue,Public,Complet,Ele_mixte_de_Bokongue,383.000000,200.000000,6.000000,5.000000,1.000000,Dur,Oui,19.13840000000,5.73370000000,Kagas,K̩mo,Sibut,Ngoumbele
Gbambia,Public,Incomplet,Ecole_Gbambia,46.000000,15.000000,2.000000,2.000000,0.000000,Traditionnel,Non,19.06080000000,5.77178000000,Kagas,K̩mo,Sibut,Ngoumbele
Bokoute,Public,Complet,Ele_mixte_de_Bokoute,0.000000,0.000000,3.000000,7.000000,0.000000,Dur,Oui,19.48450000000,5.78601000000,Kagas,K̩mo,Sibut,Ngoumbele
Boambali,Public,Complet,Ele_mixte_de_Boambali,416.000000,0.000000,5.000000,3.000000,3.000000,Dur,Oui,19.56010000000,5.79797000000,Kagas,K̩mo,Sibut,Ngoumbele
Koba,Public,Complet,Ele_KOBA_SUZANE,0.000000,0.000000,2.000000,1.000000,2.000000,Traditionnel,Oui,19.13840000000,5.98473000000,Kagas,K̩mo,Sibut,Ngoumbele
Bakongo,Public,Complet,Ele_mixte_de_Kodobe,0.000000,0.000000,3.000000,0.000000,3.000000,Traditionnel,Non,19.35880000000,5.74054000000,Kagas,K̩mo,Sibut,Ngoumbele
Guiffa,Public,Complet,Ele_mixte_de_Guiffa,476.000000,236.000000,5.000000,6.000000,3.000000,Dur,Oui,19.12180000000,6.11879000000,Kagas,K̩mo,D̩koa,Guiffa
Wolo_1,Public,Complet,Ecole_WOLO,0.000000,0.000000,3.000000,0.000000,0.000000,Traditionnel,Oui,19.13290000000,6.31069000000,Kagas,K̩mo,D̩koa,Tilo
Ngbere,Public,Incomplet,Ecole_Ngere,194.000000,81.000000,3.000000,0.000000,0.000000,Traditionnel,Non,19.16400000000,6.30462000000,Kagas,K̩mo,D̩koa,Tilo
Ndere_Simandel,Prive,Complet,Ecole_Ndere,214.000000,77.000000,2.000000,0.000000,4.000000,Semi_dur,Non,19.34550000000,6.25144000000,Kagas,K̩mo,D̩koa,Tilo
Toungourafa,Public,Incomplet,Ecole_Toungourafa,108.000000,90.000000,2.000000,1.000000,1.000000,Traditionnel,Non,19.40270000000,6.20263000000,Kagas,K̩mo,D̩koa,Tilo
Assoulemaka,Public,Complet,Ecole_Assumaka,127.000000,64.000000,2.000000,0.000000,1.000000,Dur,Non,19.65840000000,6.02979000000,Kagas,K̩mo,Mala,Mala
Ferre3,Public,Complet,Ecole_Ferre,545.000000,260.000000,3.000000,8.000000,0.000000,Dur,Oui,19.02030000000,5.35098000000,Kagas,K̩mo,Ndjoukou,Galafondo
Mabo,Public,Complet,Ecole_Mixte_Mabo,0.000000,0.000000,7.000000,6.000000,0.000000,Dur,Oui,19.05470000000,5.38922000000,Kagas,K̩mo,Ndjoukou,Galafondo
Galafondo,Public,Complet,Ecole_mixte_de_Galafondo,774.000000,329.000000,10.000000,10.000000,1.000000,Dur,Oui,19.12640000000,5.49117000000,Kagas,K̩mo,Ndjoukou,Galafondo
Gbakondja,Public,Complet,Ecole_Mixte_de_Gbakondja,175.000000,77.000000,3.000000,2.000000,1.000000,Hangar_en_paille,Non,19.11690000000,5.54253000000,Kagas,K̩mo,Ndjoukou,Galafondo
Kpabe,Public,Complet,Ecole_mixte_de_Kpabe,530.000000,240.000000,6.000000,7.000000,0.000000,Dur,Oui,19.08190000000,5.65807000000,Kagas,K̩mo,Ndjoukou,Galafondo
Kotto_Bourou,Public,incomplet,Ecole_Kotto_Bourou,114.000000,40.000000,2.000000,3.000000,0.000000,Dur,Non,19.13800000000,5.43568000000,Kagas,K̩mo,Ndjoukou,Galafondo
Gbale,Public,incomplet,Ecole_Mixte_de_Gbale,79.000000,28.000000,2.000000,1.000000,0.000000,Hangar_en_paille,Non,19.15250000000,5.35182000000,Kagas,K̩mo,Ndjoukou,Galafondo
Kpalingui,Public,incomplet,Ecole_Mixte_de_Kpalingui,104.000000,39.000000,1.000000,1.000000,0.000000,Hangar_en_paille,Non,19.16970000000,5.23244000000,Kagas,K̩mo,Ndjoukou,Galafondo
Pami_kroma,Public,Complet,Ecole_Mixte_Pami_Kroma,360.000000,139.000000,3.000000,3.000000,1.000000,Hangar_en_paille,Non,19.20860000000,5.17200000000,Kagas,K̩mo,Ndjoukou,Galafondo
Ndakossi,Public,Complet,Ecole_mixte_de_Ndakossi,0.000000,0.000000,3.000000,0.000000,0.000000,Hangar_en_paille,Non,19.22800000000,5.11340000000,Kagas,K̩mo,Ndjoukou,Galafondo
Djouda,Public,Complet,Ecole_Mixte_de_Djouda,215.000000,70.000000,2.000000,0.000000,3.000000,Composite,Non,19.25460000000,5.06457000000,Kagas,K̩mo,Ndjoukou,Galafondo
Pasteur_Bac,Public,incomplet,Ecole_mixte_de_Pasteur_Bac,0.000000,0.000000,2.000000,1.000000,1.000000,Hangar_en_paille,Non,19.28820000000,5.10725000000,Kagas,K̩mo,Ndjoukou,Galabadja
Kongbokrewa,Public,incomplet,Ecole_mixte_Malenguiza,63.000000,18.000000,2.000000,0.000000,2.000000,Hangar_en_paille,Non,19.31510000000,5.11845000000,Kagas,K̩mo,Ndjoukou,Galabadja
Ndjoukou,Public,Complet,Ecole_S/P_de_Ndjoukou,494.000000,170.000000,6.000000,1.000000,2.000000,Dur,Non,19.41220000000,5.13459000000,Kagas,K̩mo,Ndjoukou,Galabadja
Ngbondo,Public,incomplet,Ecole_Mixte_Ngbondo,85.000000,0.000000,2.000000,0.000000,1.000000,Hangar_en_paille,Non,19.45990000000,5.16784000000,Kagas,K̩mo,Ndjoukou,Galabadja
Mourou_Kodjo,Public,incomplet,Ecole_Mouroukodjo,145.000000,63.000000,4.000000,0.000000,2.000000,Hangar_en_paille,Non,19.50580000000,5.19507000000,Kagas,K̩mo,Ndjoukou,Galabadja
Bombe,Public,incomplet,Ecole_Bombe,143.000000,27.000000,1.000000,0.000000,1.000000,Hangar_en_paille,Non,19.54600000000,5.28581000000,Kagas,K̩mo,Ndjoukou,Galabadja
Youngou_Dakpa1,Public,incomplet,Ecole_Bratanga,0.000000,0.000000,2.000000,0.000000,1.000000,Hangar_en_paille,Non,19.63230000000,5.36644000000,Kagas,K̩mo,Ndjoukou,Galabadja
Mangala,Public,Complet,Ecole_Mixte_Mangala,0.000000,0.000000,2.000000,1.000000,1.000000,Hangar_en_paille,Non,19.66760000000,5.15593000000,Kagas,K̩mo,Ndjoukou,Galabadja
Gressangue,Public,Complet,Ecole_Mixte_de_Gressangue,300.000000,120.000000,4.000000,4.000000,1.000000,Hangar_en_paille,Non,19.08810000000,5.63954000000,Kagas,K̩mo,Ndjoukou,Galafondo
Akabanda,Public,incomplet,Ecole_Akabanda,110.000000,15.000000,2.000000,0.000000,1.000000,Hangar_en_paille,Non,19.59660000000,5.31109000000,Kagas,K̩mo,Ndjoukou,Galabadja
Kaga_Bamara,Public,incomplet,Ecole_Kaga_Bamara,0.000000,0.000000,2.000000,0.000000,2.000000,Hangar_en_paille,Non,19.62440000000,5.24907000000,Kagas,K̩mo,Ndjoukou,Galabadja
Yao_Koamengue,Public,Complet,Ecole_Yao_Komengue,0.000000,0.000000,2.000000,0.000000,2.000000,Hangar_en_paille,Non,19.63070000000,5.19912000000,Kagas,K̩mo,Ndjoukou,Galabadja
Mourou_Fleuve,Public,Complet,Ecole_Mourou_Fleuve,237.000000,52.000000,2.000000,0.000000,3.000000,Hangar_en_paille,Non,19.67250000000,5.15506000000,Kagas,K̩mo,Ndjoukou,Galabadja
Morouba,Public,Complet,Ele_mixre_de_Kene,326.000000,173.000000,9.000000,5.000000,1.000000,Dur,Oui,19.13280000000,5.81438000000,Kagas,K̩mo,Sibut,Ngoumbele
Amou,Public,Complet,Ele_mixte_de_Gara_Amou,297.000000,146.000000,3.000000,5.000000,0.000000,Dur,Oui,19.28810000000,5.69264000000,Kagas,K̩mo,Sibut,Ngoumbele
Bokengue,Public,Complet,Ele_mixte_de_Bokongue,383.000000,200.000000,6.000000,5.000000,1.000000,Dur,Oui,19.13840000000,5.73370000000,Kagas,K̩mo,Sibut,Ngoumbele
Gbambia,Public,Incomplet,Ele_Gbambia,46.000000,15.000000,2.000000,2.000000,0.000000,Traditionnel,Non,19.06080000000,5.77178000000,Kagas,K̩mo,Sibut,Ngoumbele
Bokoute,Public,Complet,Ele_mixte_de_Bokoute,0.000000,0.000000,3.000000,7.000000,0.000000,Dur,Oui,19.48450000000,5.78601000000,Kagas,K̩mo,Sibut,Ngoumbele
Boambali,Public,Complet,Ele_mixte_de_Boambali,416.000000,0.000000,5.000000,3.000000,3.000000,Dur,Oui,19.56010000000,5.79797000000,Kagas,K̩mo,Sibut,Ngoumbele
Koba,Public,Complet,Ele_KOBA_SUZANE,0.000000,0.000000,2.000000,1.000000,2.000000,Traditionnel,Oui,19.13840000000,5.98473000000,Kagas,K̩mo,Sibut,Ngoumbele
Bakongo,Public,Complet,Ele_mixte_de_Kodobe,0.000000,0.000000,3.000000,0.000000,3.000000,Traditionnel,Non,19.35880000000,5.74054000000,Kagas,K̩mo,Sibut,Ngoumbele
Guiffa,Public,Complet,Ele_mixte_de_Guiffa,476.000000,236.000000,5.000000,6.000000,3.000000,Dur,Oui,19.12180000000,6.11879000000,Kagas,K̩mo,D̩koa,Guiffa
Wolo_1,Public,Complet,Ecole_WOLO,0.000000,0.000000,3.000000,0.000000,0.000000,Traditionnel,Oui,19.13290000000,6.31069000000,Kagas,K̩mo,D̩koa,Tilo
Ngbere,Public,Incomplet,Ecole_Ngere,194.000000,81.000000,3.000000,0.000000,0.000000,Traditionnel,Non,19.16400000000,6.30462000000,Kagas,K̩mo,D̩koa,Tilo
Ndere_Simandel,Prive,Complet,Ecole_Ndere,214.000000,77.000000,2.000000,0.000000,4.000000,Semi_dur,Non,19.34550000000,6.25144000000,Kagas,K̩mo,D̩koa,Tilo
Toungourafa,Public,Incomplet,Ecole_Toungourafa,108.000000,90.000000,2.000000,1.000000,1.000000,Traditionnel,Non,19.40270000000,6.20263000000,Kagas,K̩mo,D̩koa,Tilo
Assoulemaka,Public,Complet,Ecole_Assumaka,127.000000,64.000000,2.000000,0.000000,1.000000,Dur,Non,19.65840000000,6.02979000000,Kagas,K̩mo,Mala,Mala
Ferre3,Public,Complet,Ecole_Ferre,545.000000,260.000000,3.000000,8.000000,0.000000,Dur,Oui,19.02030000000,5.35098000000,Kagas,K̩mo,Ndjoukou,Galafondo
Mabo,Public,Complet,Ecole_Mixte_Mabo,0.000000,0.000000,7.000000,6.000000,0.000000,Dur,Oui,19.05470000000,5.38922000000,Kagas,K̩mo,Ndjoukou,Galafondo
Galafondo,Public,Complet,Ecole_mixte_de_Galafondo,774.000000,329.000000,10.000000,10.000000,1.000000,Dur,Oui,19.12640000000,5.49117000000,Kagas,K̩mo,Ndjoukou,Galafondo
