Localité,TYPE_POINT,FONCTIONNE,COMITE_GES,RESID_ART_,LOCALISATI,ANNEE_IN_1,lon,lat,PREF_NOM,SPREF_NOM,COM_NOM
Mambele,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,16.64620000000,3.93364000000,Sangha-Mbaéré,Bambio,Mbaéré
Bakouma,Forage,Oui,Oui,Dans le village,Communaute,Moins de 5 ans,22.77700000000,5.70007000000,Mbomou,Bakouma,Bakouma
Maole,Forage,Non,Oui,Dans le village,Hors du village,Moins de 10 ans,17.34770000000,3.65025000000,Sangha-Mbaéré,Bambio,Mbaéré
Bakouma,Forage,Oui,Non,Dans le village,Ecole,Moins de 5 ans,22.77710000000,5.70372000000,Mbomou,Bakouma,Bakouma
Babongo,Forage,Oui,Non,Hors du village,Ecole,Moins de 10 ans,16.26170000000,3.01208000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Bakouma,Forage,Non,Non,Hors du village,Communaute,Moins de 5 ans,22.78200000000,5.69766000000,Mbomou,Bakouma,Bakouma
Bayanga,Forage,Non,Non,Hors du village,Ecole,Plus de 10 ans,16.25920000000,2.91527000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Bakouma,Forage,Oui,Non,Hors du village,Communaute,Moins de 5 ans,22.78520000000,5.69905000000,Mbomou,Bakouma,Bakouma
Bayanga,Forage,Oui,Non,Hors du village,Ecole,Moins de 10 ans,16.25990000000,2.91446000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Bakouma,Forage,Oui,Non,Hors du village,Communaute,Moins de 5 ans,22.78640000000,5.69733000000,Mbomou,Bakouma,Bakouma
Bayanga,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.26010000000,2.91229000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Bakouma,Forage,Oui,Non,Hors du village,Communaute,Moins de 5 ans,22.79400000000,5.69696000000,Mbomou,Bakouma,Bakouma
Bayanga,Forage,Oui,Non,Hors du village,Communaute,Moins de 10 ans,16.26530000000,2.90259000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Fadama,Forage,Oui,Non,Hors du village,Communaute,Moins de 5 ans,22.76250000000,5.72461000000,Mbomou,Bakouma,Bakouma
Bomandjoukou,Forage,Non,Oui,Hors du village,Ecole,Moins de 10 ans,16.06930000000,2.63776000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Bomandjoukou,Forage,Oui,Non,Hors du village,Communaute,Moins de 10 ans,16.07140000000,2.63834000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Kanza,Forage,Oui,Non,Hors du village,Ecole,Moins de 10 ans,16.22730000000,3.16670000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Kounda-Papaye,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.21920000000,3.09357000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Lindjombo,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,16.09520000000,2.70519000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Lindjombo,Forage,Non,Non,Hors du village,Communaute,Plus de 10 ans,16.10380000000,2.70059000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Zimie,Forage,Non,Non,Hors du village,Communaute,Moins de 5 ans,22.83190000000,5.69238000000,Mbomou,Bakouma,Bakouma
Medaoua,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.25510000000,3.23030000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Bangassou,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,22.78880000000,4.73591000000,Mbomou,Bangassou,Sayo Niakari
Monassao,Forage,Oui,Oui,Hors du village,FOSA,Plus de 10 ans,16.24620000000,3.25972000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Monassao,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.24730000000,3.26300000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Kolassendouna,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,22.73180000000,4.84715000000,Mbomou,Bangassou,Sayo Niakari
Monassao,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.24910000000,3.26059000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Monassao,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.24920000000,3.25793000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Mossapuola,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.26130000000,2.96769000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Mossapuola,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.26330000000,2.95194000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Niakari,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,22.75310000000,4.83967000000,Mbomou,Bangassou,Sayo Niakari
Nguengueli,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,16.25510000000,3.24520000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Yandoumbe,Forage,Non,Non,Hors du village,Ecole,Plus de 10 ans,16.26410000000,2.88449000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Raison,Forage,Non,Non,Hors du village,FOSA,Moins de 5 ans,22.70890000000,4.79659000000,Mbomou,Bangassou,Sayo Niakari
Yandoumbe,Forage,Oui,Non,Hors du village,Communaute,Moins de 10 ans,16.26480000000,2.88558000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Raison,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,22.71120000000,4.80063000000,Mbomou,Bangassou,Sayo Niakari
Yandoumbe,Forage,Oui,Non,Hors du village,Communaute,Moins de 10 ans,16.26570000000,2.89353000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Yobeyondo,Forage,Oui,Oui,Hors du village,Ecole,Moins de 10 ans,16.26880000000,3.03965000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Zotte,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,22.72280000000,4.92363000000,Mbomou,Bangassou,Sayo Niakari
,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,16.25830000000,2.91733000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,16.25880000000,2.91203000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
,Forage,Oui,Oui,Dans le village,Communaute,Plus de 10 ans,22.68970000000,4.78151000000,Mbomou,Bangassou,Sayo Niakari
,Forage,Oui,Non,Hors du village,Communaute,Moins de 10 ans,16.26010000000,2.91084000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Mbalazime,Forage,Oui,Oui,Hors du village,FOSA,Moins de 10 ans,22.88090000000,4.82535000000,Mbomou,Bangassou,Voungba-Balifondo
,Forage,Oui,Non,Hors du village,Communaute,Plus de 10 ans,16.26080000000,2.91464000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
,Forage,Oui,Oui,Hors du village,FOSA,Moins de 10 ans,16.26310000000,2.90271000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.26500000000,2.91255000000,Sangha-Mbaéré,Bayanga,Yobé-Sangha
Mbalzime,Forage,Oui,Non,Hors du village,FOSA,Moins de 10 ans,22.88090000000,4.82534000000,Mbomou,Bangassou,Voungba-Balifondo
Bamena,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,15.65030000000,3.40867000000,Sangha-Mbaéré,Nola,Bilolo
Bandoka2,Forage,Oui,Oui,Dans le village,Communaute,Plus de 10 ans,16.01520000000,3.48762000000,Sangha-Mbaéré,Nola,Bilolo
,Forage,Oui,Oui,Hors du village,FOSA,Moins de 10 ans,22.93970000000,4.89074000000,Mbomou,Bangassou,Voungba-Balifondo
Biakao,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,15.88890000000,3.44570000000,Sangha-Mbaéré,Nola,Bilolo
Bilolo,Forage,Oui,Non,Dans le village,Communaute,Moins de 10 ans,15.83010000000,3.43169000000,Sangha-Mbaéré,Nola,Bilolo
Bilolo,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,15.87200000000,3.44223000000,Sangha-Mbaéré,Nola,Bilolo
Dengue 2,Forage,Oui,Oui,Hors du village,Communaute,Moins de 5 ans,23.00860000000,4.77848000000,Mbomou,Bangassou,Zangandou
Gbanga,Forage,Oui,Oui,Hors du village,FOSA,Plus de 10 ans,23.13750000000,4.83532000000,Mbomou,Bangassou,Zangandou
Bilolo,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,15.87480000000,3.44276000000,Sangha-Mbaéré,Nola,Bilolo
Domissili,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,15.71110000000,3.39754000000,Sangha-Mbaéré,Nola,Bilolo
M,Forage,Oui,Oui,Hors du village,Communaute,Moins de 5 ans,23.18260000000,4.74336000000,Mbomou,Bangassou,Zangandou
Kaolo,Forage,Non,Non,Hors du village,Communaute,Moins de 10 ans,15.94540000000,3.46508000000,Sangha-Mbaéré,Nola,Bilolo
Mengonga,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,15.91710000000,3.46035000000,Sangha-Mbaéré,Nola,Bilolo
Modiki,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,15.78120000000,3.40744000000,Sangha-Mbaéré,Nola,Bilolo
Ngbanda,Forage,Oui,Oui,Hors du village,Communaute,Moins de 5 ans,23.08960000000,4.83476000000,Mbomou,Bangassou,Zangandou
Mpoyo,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,15.90060000000,3.45127000000,Sangha-Mbaéré,Nola,Bilolo
Nabondo1,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,15.81930000000,3.43169000000,Sangha-Mbaéré,Nola,Bilolo
Tomori,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,15.65640000000,3.40715000000,Sangha-Mbaéré,Nola,Bilolo
Samba,Forage,Oui,Oui,Hors du village,Communaute,Moins de 5 ans,23.55640000000,4.92807000000,Mbomou,Bangassou,Zangandou
Yantchi,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,15.49590000000,3.45995000000,Sangha-Mbaéré,Nola,Bilolo
Yonofongo,Forage,Oui,Oui,Hors du village,FOSA,Moins de 10 ans,22.99060000000,4.83831000000,Mbomou,Bangassou,Zangandou
BaÂ,Forage,Non,Oui,Hors du village,FOSA,Moins de 5 ans,22.35350000000,4.44426000000,Mbomou,Gambo,Gambo
Ziendji,Forage,Non,Non,Hors du village,Communaute,Moins de 10 ans,15.69550000000,3.40745000000,Sangha-Mbaéré,Nola,Bilolo
Gambo,Forage,oui,Oui,Hors du village,FOSA,Moins de 10 ans,22.25970000000,4.65242000000,Mbomou,Gambo,Gambo
Ziendji,Forage,Oui,Non,Hors du village,FOSA,Moins de 10 ans,15.69810000000,3.40708000000,Sangha-Mbaéré,Nola,Bilolo
Pombolo,Forage,Non,Oui,Hors du village,Communaute,Moins de 10 ans,21.99840000000,4.67026000000,Mbomou,Gambo,Gambo
Gnemele,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,16.15330000000,3.65853000000,Sangha-Mbaéré,Nola,Nola
Samanzai,Forage,Oui,Oui,Hors du village,Communaute,Moins de 5 ans,22.28570000000,4.53650000000,Mbomou,Gambo,Gambo
Loppo,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,16.08330000000,3.58801000000,Sangha-Mbaéré,Nola,Nola
Mbanza,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,16.13360000000,3.55295000000,Sangha-Mbaéré,Nola,Nola
Mbanza,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.13920000000,3.53944000000,Sangha-Mbaéré,Nola,Nola
Ngoulo,Forage,Non,Non,Hors du village,Communaute,Moins de 10 ans,16.16630000000,3.48284000000,Sangha-Mbaéré,Nola,Nola
Ngoulo,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.16640000000,3.48390000000,Sangha-Mbaéré,Nola,Nola
Ngoulo,Forage,Non,Oui,Hors du village,Communaute,Plus de 10 ans,16.16820000000,3.48094000000,Sangha-Mbaéré,Nola,Nola
Falanze,Forage,Oui,Oui,Dans le village,Communaute,Plus de 10 ans,22.45950000000,4.30255000000,Mbomou,Ouango,Ouango
Ngoungourou,Forage,Non,Oui,Hors du village,Communaute,Moins de 10 ans,16.19060000000,3.70081000000,Sangha-Mbaéré,Nola,Nola
Ndekoro,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,22.66370000000,4.72100000000,Mbomou,Ouango,Ouango
Ngomba-Ouango,Forage,Oui,Oui,Hors du village,Communaute,Moins de 5 ans,22.50300000000,4.31510000000,Mbomou,Ouango,Ouango
Ouango,Forage,Oui,Oui,Hors du village,Communaute,Moins de 5 ans,22.54990000000,4.31923000000,Mbomou,Ouango,Ouango
Nola,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.04860000000,3.52533000000,Sangha-Mbaéré,Nola,Nola
Ouango,Forage,Oui,Oui,Hors du village,FOSA,Moins de 10 ans,22.55440000000,4.31476000000,Mbomou,Ouango,Ouango
Nola,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.05510000000,3.52514000000,Sangha-Mbaéré,Nola,Nola
Nola,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,16.05520000000,3.52393000000,Sangha-Mbaéré,Nola,Nola
Ouazzoua,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,22.42640000000,4.28062000000,Mbomou,Ouango,Ouango
Nola,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,16.05770000000,3.52298000000,Sangha-Mbaéré,Nola,Nola
Nola,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.05850000000,3.52390000000,Sangha-Mbaéré,Nola,Nola
Nola,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.05950000000,3.51651000000,Sangha-Mbaéré,Nola,Nola
Nola,Forage,Non,Oui,Dans le village,Communaute,Plus de 10 ans,16.05960000000,3.52718000000,Sangha-Mbaéré,Nola,Nola
Bandassi-Oumar,Forage,Oui,Oui,Dans le village,Communaute,Moins de 5 ans,23.92970000000,4.96667000000,Mbomou,Rafai,Rafai
Nola,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,16.05980000000,3.51013000000,Sangha-Mbaéré,Nola,Nola
Nola,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.06130000000,3.52130000000,Sangha-Mbaéré,Nola,Nola
Nola,Forage,Oui,Oui,Hors du village,FOSA,Moins de 10 ans,16.06340000000,3.52427000000,Sangha-Mbaéré,Nola,Nola
Wodo,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.44810000000,3.82559000000,Sangha-Mbaéré,Nola,Nola
Yamando,Forage,Non,Non,Hors du village,Communaute,Moins de 10 ans,16.30310000000,3.84796000000,Sangha-Mbaéré,Nola,Nola
,Forage,Oui,Oui,Dans le village,Communaute,Plus de 10 ans,15.87700000000,3.66026000000,Sangha-Mbaéré,Nola,Nola
,Forage,Non,Non,Hors du village,Communaute,Plus de 10 ans,16.04190000000,3.52360000000,Sangha-Mbaéré,Nola,Nola
,Forage,Oui,Non,Hors du village,Communaute,Plus de 10 ans,16.04250000000,3.52555000000,Sangha-Mbaéré,Nola,Nola
Bangassou,Forage,Oui,Non,Hors du village,Communaute,Moins de 10 ans,22.79860000000,4.74778000000,Mbomou,Bangassou,Bangassou
,Forage,Non,Oui,Hors du village,FOSA,Plus de 10 ans,16.04440000000,3.52664000000,Sangha-Mbaéré,Nola,Nola
,Forage,Oui,Oui,Dans le village,FOSA,Moins de 10 ans,16.05490000000,3.52191000000,Sangha-Mbaéré,Nola,Nola
Bangassou,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,22.79980000000,4.73647000000,Mbomou,Bangassou,Bangassou
,Forage,Oui,Oui,Dans le village,FOSA,Moins de 10 ans,16.05490000000,3.52191000000,Sangha-Mbaéré,Nola,Nola
Bangassou,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,22.80350000000,4.73852000000,Mbomou,Bangassou,Bangassou
,Forage,Oui,Oui,Dans le village,Ecole,Moins de 10 ans,16.06090000000,3.52398000000,Sangha-Mbaéré,Nola,Nola
Bangassou,Forage,Oui,Oui,Dans le village,Communaute,Moins de 5 ans,22.80510000000,4.74583000000,Mbomou,Bangassou,Bangassou
Beya,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.18800000000,3.33256000000,Sangha-Mbaéré,Nola,Salo
Beya,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.18820000000,3.33067000000,Sangha-Mbaéré,Nola,Salo
Bangassou,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,22.81430000000,4.74674000000,Mbomou,Bangassou,Bangassou
Beya,Forage,Non,Non,Hors du village,Communaute,Plus de 10 ans,16.18820000000,3.33074000000,Sangha-Mbaéré,Nola,Salo
Bangassou,Forage,Non,Oui,Dans le village,Communaute,Plus de 10 ans,22.81530000000,4.75164000000,Mbomou,Bangassou,Bangassou
Beya,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,16.18850000000,3.33575000000,Sangha-Mbaéré,Nola,Salo
Bangassou,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,22.81730000000,4.75482000000,Mbomou,Bangassou,Bangassou
Bangassou,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,22.81780000000,4.73596000000,Mbomou,Bangassou,Bangassou
Bangassou,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,22.82100000000,4.74841000000,Mbomou,Bangassou,Bangassou
Bangassou,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,22.82650000000,4.73954000000,Mbomou,Bangassou,Bangassou
Bangassou,Forage,Oui,Oui,Dans le village,FOSA,Plus de 10 ans,22.82820000000,4.74323000000,Mbomou,Bangassou,Bangassou
Ngola,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,16.14690000000,3.22582000000,Sangha-Mbaéré,Nola,Salo
Bangassou,Forage,Non,Non,Hors du village,Communaute,Moins de 10 ans,22.83020000000,4.74490000000,Mbomou,Bangassou,Bangassou
Salo,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,16.11640000000,3.18464000000,Sangha-Mbaéré,Nola,Salo
Bangassou,Forage,Oui,Oui,Hors du village,Communaute,Moins de 5 ans,22.83150000000,4.75295000000,Mbomou,Bangassou,Bangassou
Salo,Forage,Oui,Non,Hors du village,Communaute,Moins de 10 ans,16.11670000000,3.18614000000,Sangha-Mbaéré,Nola,Salo
Bangassou,Forage,Oui,Oui,Dans le village,Communaute,Plus de 10 ans,22.83240000000,4.74171000000,Mbomou,Bangassou,Bangassou
Bangassou,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,22.83540000000,4.74749000000,Mbomou,Bangassou,Bangassou
,Forage,Oui,Oui,Hors du village,Ecole,Moins de 10 ans,16.11570000000,3.18250000000,Sangha-Mbaéré,Nola,Salo
Bangassou,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,22.84630000000,4.76676000000,Mbomou,Bangassou,Bangassou
,Forage,Oui,Oui,Dans le village,Communaute,Moins de 10 ans,16.11780000000,3.18832000000,Sangha-Mbaéré,Nola,Salo
,Forage,Oui,Oui,Hors du village,Ecole,Moins de 10 ans,16.11910000000,3.18406000000,Sangha-Mbaéré,Nola,Salo
Dembia,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,24.46500000000,5.11041000000,Mbomou,Rafai,Rafai
Guerekindo,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,24.34500000000,5.07800000000,Mbomou,Rafai,Rafai
Ngouza,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,23.92080000000,4.99009000000,Mbomou,Rafai,Rafai
Niakari,Forage,Oui,Oui,Hors du village,Ecole,Moins de 5 ans,23.93450000000,4.96976000000,Mbomou,Rafai,Rafai
Rafai,Forage,Oui,Oui,Dans le village,Communaute,Moins de 5 ans,23.91070000000,4.98829000000,Mbomou,Rafai,Rafai
Rafai,Forage,Oui,Oui,Dans le village,Communaute,Moins de 5 ans,23.91650000000,4.99604000000,Mbomou,Rafai,Rafai
Rafai,Forage,Oui,Oui,Hors du village,Communaute,Plus de 10 ans,23.93080000000,4.97127000000,Mbomou,Rafai,Rafai
Rafai,Forage,Oui,Oui,Hors du village,Communaute,Moins de 5 ans,23.93130000000,4.96580000000,Mbomou,Rafai,Rafai
Rafai,Forage,Oui,Oui,Dans le village,Communaute,Moins de 5 ans,23.93350000000,4.96650000000,Mbomou,Rafai,Rafai
Souazangado,Forage,Oui,Oui,Hors du village,Communaute,Moins de 10 ans,22.83940000000,4.75780000000,Mbomou,Bangassou,Bangassou
Botto 1,Forage,Oui,Oui,Hors du village,Communaute,,19.11570000000,6.97943000000,Nana-Gribizi,Kaga-Bandoro,Botto
Bakaba,Forage,Oui,Oui,Hors du village,Hors du village,,19.06870000000,7.08596000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Bissikibou,Forage,Oui,Oui,Hors du village,Communaute,,18.88540000000,7.22405000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Bissikibou,Forage,Oui,Oui,Dans le village,Communaute,,18.90330000000,7.20972000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Boumbala,Forage,Oui,Oui,Dans le village,Communaute,,19.00070000000,7.13349000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Fouta,Forage,Oui,Oui,Hors du village,Communaute,,18.93740000000,7.18313000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Gondava,Forage,Oui,Oui,Hors du village,Communaute,,18.92020000000,7.44669000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Kia 1,Forage,Oui,Oui,Hors du village,Communaute,,18.87750000000,7.23060000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Kia 2,Forage,Oui,Oui,Hors du village,Communaute,,18.87610000000,7.23172000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Konvi,Forage,Oui,Oui,Hors du village,Communaute,,18.86590000000,7.36911000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Konvi 2,Forage,Non,Oui,Hors du village,Communaute,,18.84360000000,7.26040000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Mba¦ndo,Forage,Oui,Oui,Hors du village,Communaute,,18.91270000000,7.44182000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Nana 3,Forage,Oui,Oui,Dans le village,Communaute,,18.91970000000,7.19939000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Nana-outa,Forage,Non,Non,,Ecole,Moins de 5 ans,18.92380000000,7.19310000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Ngoumourou,Forage,Oui,Oui,Hors du village,Communaute,,18.98520000000,7.14557000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Ngoumourou 1,Forage,Oui,Oui,Hors du village,Communaute,,18.97850000000,7.15061000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Ngoumourou 2,Forage,Oui,Oui,Dans le village,Communaute,,18.97150000000,7.15637000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Ouandago,Forage,Non,Non,Hors du village,Ecole,Plus de 10 ans,18.84450000000,7.25477000000,Ouham,Kabo,Ouaki
Ouandago,Forage,Oui,Oui,Dans le village,FOSA,Moins de 5 ans,18.84590000000,7.25534000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Ouandago,Forage,Oui,Oui,,Communaute,,18.84600000000,7.25572000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Ouandago,Forage,Oui,Oui,Hors du village,Communaute,,18.85110000000,7.25164000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Ouandago 7,Forage,Oui,Oui,Dans le village,Ecole,,18.84370000000,7.25575000000,Ouham,Kabo,Ouaki
Outa,Forage,Non,Oui,Dans le village,FOSA,Moins de 5 ans,18.91920000000,7.19706000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Outa,Forage,Non,Oui,Hors du village,Communaute,,18.92020000000,7.19631000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Outa 2,Forage,Oui,Oui,Hors du village,Communaute,,18.91490000000,7.20216000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Patcho,Forage,Oui,Oui,Dans le village,Ecole,,19.02680000000,7.11640000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Patcho,Forage,Oui,Non,,FOSA,Moins de 5 ans,19.02750000000,7.11442000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Patcho 3,Forage,Non,Non,,Communaute,,19.02970000000,7.11304000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Patcho 3,Forage,Non,Oui,Hors du village,Hors du village,,19.03660000000,7.10963000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Vami,Forage,Oui,Oui,Hors du village,Communaute,Moins de 5 ans,18.88960000000,7.42175000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Vami,Forage,Oui,Oui,Hors du village,Ecole,,18.89550000000,7.43111000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Yamaye,Forage,Oui,Oui,Hors du village,Communaute,,19.07690000000,7.07959000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Zando 1,Forage,Oui,Non,Hors du village,Hors du village,Moins de 10 ans,19.05680000000,7.09447000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Zando 1,Forage,Oui,Oui,Dans le village,Communaute,Plus de 10 ans,19.06080000000,7.09026000000,Nana-Gribizi,Kaga-Bandoro,Nana-Outa
Badia,Forage,Oui,Oui,Hors du village,Ecole,Moins de 5 ans,19.11270000000,6.73019000000,Nana-Gribizi,Kaga-Bandoro,Ndenga
Badia-Salifou,Forage,Oui,Oui,Hors du village,Communaute,,19.11370000000,6.73340000000,Nana-Gribizi,Kaga-Bandoro,Ndenga
